frame,track_id,speed_px_s,smoothed_px_s
365,7,0.0,0.0
365,8,0.0,0.0
365,33,0.0,0.0
366,1,0.0,0.0
366,3,0.0,0.0
366,4,0.0,0.0
366,5,0.0,0.0
366,6,0.0,0.0
366,7,0.0,0.0
366,8,0.0,0.0
366,33,0.0,0.0
367,1,0.0,0.0
367,3,0.0,0.0
367,4,0.0,0.0
367,5,0.0,0.0
367,6,0.0,0.0
367,7,0.0,0.0
367,8,0.0,0.0
367,33,0.0,0.0
368,1,0.0,0.0
368,3,0.0,0.0
368,4,0.0,0.0
368,5,0.0,0.0
368,6,0.0,0.0
368,7,0.0,0.0
368,8,0.0,0.0
368,33,0.0,0.0
369,1,0.0,0.0
369,3,0.0,0.0
369,4,0.0,0.0
369,5,0.0,0.0
369,6,0.0,0.0
369,7,0.0,0.0
369,8,0.0,0.0
370,1,0.0,0.0
370,3,0.0,0.0
370,4,0.0,0.0
370,5,0.0,0.0
370,6,0.0,0.0
370,7,0.0,0.0
370,8,0.0,0.0
371,1,0.0,0.0
371,3,0.0,0.0
371,4,0.0,0.0
371,5,0.0,0.0
371,6,0.0,0.0
371,7,0.0,0.0
371,8,0.0,0.0
371,34,0.0,0.0
372,1,0.0,0.0
372,3,0.0,0.0
372,4,0.0,0.0
372,5,0.0,0.0
372,6,0.0,0.0
372,7,0.0,0.0
372,8,0.0,0.0
372,34,0.0,0.0
373,1,0.0,0.0
373,3,0.0,0.0
373,4,0.0,0.0
373,5,0.0,0.0
373,6,0.0,0.0
373,7,0.0,0.0
373,8,0.0,0.0
373,34,0.0,0.0
374,1,0.0,0.0
374,3,0.0,0.0
374,4,0.0,0.0
374,5,0.0,0.0
374,6,0.0,0.0
374,7,201.25,40.25
374,8,0.0,0.0
374,34,0.0,0.0
375,1,0.0,0.0
375,3,0.0,0.0
375,4,0.0,0.0
375,5,0.0,0.0
375,6,0.0,0.0
375,7,632.85,166.82
375,8,0.0,0.0
375,34,0.0,0.0
376,1,0.0,0.0
376,3,0.0,0.0
376,4,0.0,0.0
376,5,0.0,0.0
376,6,0.0,0.0
376,7,766.62,320.14
376,8,0.0,0.0
376,34,0.0,0.0
377,1,0.0,0.0
377,3,0.0,0.0
377,4,0.0,0.0
377,5,0.0,0.0
377,6,0.0,0.0
377,7,833.55,486.85
377,8,0.0,0.0
377,34,0.0,0.0
378,1,0.0,0.0
378,3,0.0,0.0
378,4,0.0,0.0
378,5,0.0,0.0
378,6,0.0,0.0
378,7,807.77,648.41
378,8,0.0,0.0
378,34,0.0,0.0
379,1,0.0,0.0
379,3,0.0,0.0
379,4,0.0,0.0
379,5,0.0,0.0
379,6,0.0,0.0
379,7,818.84,771.93
379,8,0.0,0.0
379,34,0.0,0.0
379,35,0.0,0.0
380,1,0.0,0.0
380,3,0.0,0.0
380,4,0.0,0.0
380,5,0.0,0.0
380,6,0.0,0.0
380,7,766.62,798.68
380,8,0.0,0.0
380,34,0.0,0.0
380,35,0.0,0.0
381,1,0.0,0.0
381,3,0.0,0.0
381,4,0.0,0.0
381,5,0.0,0.0
381,6,0.0,0.0
381,7,778.27,801.01
381,8,0.0,0.0
381,34,0.0,0.0
381,35,0.0,0.0
382,1,0.0,0.0
382,3,0.0,0.0
382,4,212.13,42.43
382,5,0.0,0.0
382,6,0.0,0.0
382,7,510.0,736.3
382,8,0.0,0.0
382,34,0.0,0.0
382,35,0.0,0.0
383,1,0.0,0.0
383,3,0.0,0.0
383,4,488.36,140.1
383,5,0.0,0.0
383,6,0.0,0.0
383,7,241.87,623.12
383,8,0.0,0.0
383,34,0.0,0.0
383,35,0.0,0.0
383,36,0.0,0.0
384,1,0.0,0.0
384,3,0.0,0.0
384,4,573.15,254.73
384,5,0.0,0.0
384,6,0.0,0.0
384,7,218.4,503.03
384,8,0.0,0.0
384,34,0.0,0.0
384,35,0.0,0.0
384,36,0.0,0.0
385,1,0.0,0.0
385,3,0.0,0.0
385,4,615.55,377.84
385,5,0.0,0.0
385,6,0.0,0.0
385,7,331.36,415.98
385,8,0.0,0.0
385,34,0.0,0.0
385,35,0.0,0.0
385,36,0.0,0.0
386,1,0.0,0.0
386,3,0.0,0.0
386,4,551.54,488.15
386,5,0.0,0.0
386,6,0.0,0.0
386,7,120.0,284.33
386,8,0.0,0.0
386,34,0.0,0.0
386,35,0.0,0.0
386,36,0.0,0.0
386,37,201.25,201.25
387,1,0.0,0.0
387,3,0.0,0.0
387,4,593.97,564.52
387,5,0.0,0.0
387,6,0.0,0.0
387,7,42.43,190.81
387,8,0.0,0.0
387,35,0.0,0.0
387,36,0.0,0.0
387,37,182.48,191.86
388,1,0.0,0.0
388,3,0.0,0.0
388,4,573.15,581.47
388,5,0.0,0.0
388,6,0.0,0.0
388,7,30.0,148.44
388,8,0.0,0.0
388,35,0.0,0.0
388,36,0.0,0.0
388,37,212.13,198.62
389,1,0.0,0.0
389,3,0.0,0.0
389,4,509.12,568.67
389,5,0.0,0.0
389,6,0.0,0.0
389,7,30.0,110.76
389,8,0.0,0.0
389,36,0.0,0.0
389,37,271.66,216.88
390,1,0.0,0.0
390,3,0.0,0.0
390,4,551.54,555.86
390,5,0.0,0.0
390,6,0.0,0.0
390,7,30.0,50.49
390,8,0.0,0.0
390,36,0.0,0.0
390,37,241.87,221.88
390,38,0.0,0.0
391,1,0.0,0.0
391,3,0.0,0.0
391,4,510.88,547.73
391,5,0.0,0.0
391,6,0.0,0.0
391,7,30.0,32.49
391,8,0.0,0.0
391,36,0.0,0.0
391,37,240.0,229.63
391,38,0.0,0.0
392,1,0.0,0.0
392,3,0.0,0.0
392,4,424.26,513.79
392,5,0.0,0.0
392,6,0.0,0.0
392,7,0.0,24.0
392,8,0.0,0.0
392,36,0.0,0.0
392,37,241.87,241.51
392,38,0.0,0.0
393,1,0.0,0.0
393,3,0.0,0.0
393,4,445.98,488.36
393,5,0.0,0.0
393,6,0.0,0.0
393,7,0.0,18.0
393,8,0.0,0.0
393,36,0.0,0.0
393,37,210.0,241.08
393,38,0.0,0.0
394,1,0.0,0.0
394,3,0.0,0.0
394,4,424.26,471.39
394,5,0.0,0.0
394,6,0.0,0.0
394,7,0.0,12.0
394,8,0.0,0.0
394,37,271.66,241.08
394,38,0.0,0.0
395,1,0.0,0.0
395,3,0.0,0.0
395,4,134.16,387.91
395,5,0.0,0.0
395,6,0.0,0.0
395,7,42.43,14.49
395,8,0.0,0.0
395,37,210.0,234.71
395,38,0.0,0.0
396,1,0.0,0.0
396,3,0.0,0.0
396,4,94.87,304.71
396,5,0.0,0.0
396,6,0.0,0.0
396,7,0.0,8.49
396,8,0.0,0.0
396,37,210.0,228.71
396,38,0.0,0.0
397,1,0.0,0.0
397,3,0.0,0.0
397,4,169.71,253.8
397,5,0.0,0.0
397,6,0.0,0.0
397,7,0.0,8.49
397,8,0.0,0.0
397,37,241.87,228.71
397,38,0.0,0.0
398,1,0.0,0.0
398,3,0.0,0.0
398,4,84.85,181.57
398,5,0.0,0.0
398,6,0.0,0.0
398,7,0.0,8.49
398,8,0.0,0.0
398,37,212.13,229.13
398,38,0.0,0.0
399,1,0.0,0.0
399,3,0.0,0.0
399,4,60.0,108.72
399,5,0.0,0.0
399,6,0.0,0.0
399,7,0.0,8.49
399,8,0.0,0.0
399,37,240.0,222.8
399,38,0.0,0.0
400,1,0.0,0.0
400,3,0.0,0.0
400,4,30.0,87.89
400,5,0.0,0.0
400,6,0.0,0.0
400,7,30.0,6.0
400,8,0.0,0.0
400,37,241.87,229.17
400,38,30.0,6.0
401,1,0.0,0.0
401,3,0.0,0.0
401,4,169.71,102.85
401,5,0.0,0.0
401,6,0.0,0.0
401,7,0.0,6.0
401,8,0.0,0.0
401,37,180.0,223.17
401,38,0.0,6.0
402,1,0.0,0.0
402,3,0.0,0.0
402,4,169.71,102.85
402,5,0.0,0.0
402,6,0.0,0.0
402,7,0.0,6.0
402,8,0.0,0.0
402,37,240.0,222.8
402,38,0.0,6.0
403,1,0.0,0.0
403,3,0.0,0.0
403,4,192.09,124.3
403,5,0.0,0.0
403,6,0.0,0.0
403,7,0.0,6.0
403,8,0.0,0.0
403,37,94.87,199.35
403,38,30.0,12.0
404,1,0.0,0.0
404,3,0.0,0.0
404,4,169.71,146.24
404,5,0.0,0.0
404,6,0.0,0.0
404,7,0.0,6.0
404,8,0.0,0.0
404,37,84.85,168.32
404,38,30.0,18.0
405,1,0.0,0.0
405,3,0.0,0.0
405,4,169.71,174.18
405,5,0.0,0.0
405,6,0.0,0.0
405,7,0.0,0.0
405,8,0.0,0.0
405,37,150.0,149.94
405,38,0.0,12.0
406,1,0.0,0.0
406,3,0.0,0.0
406,4,169.71,174.18
406,5,0.0,0.0
406,6,0.0,0.0
406,7,30.0,6.0
406,8,0.0,0.0
406,37,134.16,140.78
406,38,0.0,12.0
407,1,0.0,0.0
407,3,0.0,0.0
407,4,192.09,178.66
407,5,0.0,0.0
407,6,0.0,0.0
407,7,0.0,6.0
407,8,0.0,0.0
407,37,108.17,114.41
407,38,30.0,18.0
408,1,0.0,0.0
408,3,0.0,0.0
408,4,169.71,174.18
408,5,0.0,0.0
408,6,0.0,0.0
408,7,0.0,6.0
408,8,0.0,0.0
408,37,150.0,125.44
408,38,0.0,12.0
409,1,0.0,0.0
409,3,0.0,0.0
409,4,169.71,174.18
409,5,0.0,0.0
409,6,0.0,0.0
409,7,0.0,6.0
409,8,0.0,0.0
409,37,134.16,135.3
409,38,0.0,6.0
410,1,0.0,0.0
410,3,0.0,0.0
410,4,192.09,178.66
410,5,0.0,0.0
410,6,0.0,0.0
410,7,0.0,6.0
410,8,0.0,0.0
410,37,161.55,137.61
410,38,0.0,6.0
411,1,0.0,0.0
411,3,0.0,0.0
411,5,0.0,0.0
411,6,0.0,0.0
411,7,30.0,6.0
411,8,0.0,0.0
411,37,134.16,137.61
411,38,0.0,6.0
412,1,0.0,0.0
412,3,0.0,0.0
412,5,0.0,0.0
412,6,0.0,0.0
412,7,0.0,6.0
412,8,0.0,0.0
412,37,150.0,145.98
412,38,0.0,0.0
413,1,0.0,0.0
413,3,0.0,0.0
413,5,0.0,0.0
413,6,0.0,0.0
413,7,0.0,6.0
413,8,0.0,0.0
413,37,123.69,140.72
413,38,0.0,0.0
414,1,0.0,0.0
414,3,0.0,0.0
414,5,0.0,0.0
414,6,0.0,0.0
414,7,0.0,6.0
414,8,0.0,0.0
414,37,127.28,139.34
414,38,0.0,0.0
415,1,0.0,0.0
415,3,0.0,0.0
415,5,0.0,0.0
415,6,0.0,0.0
415,7,0.0,6.0
415,8,0.0,0.0
415,37,134.16,133.86
415,38,0.0,0.0
416,1,0.0,0.0
416,3,0.0,0.0
416,5,0.0,0.0
416,6,0.0,0.0
416,7,0.0,0.0
416,8,0.0,0.0
416,37,161.55,139.34
416,38,0.0,0.0
417,1,0.0,0.0
417,3,0.0,0.0
417,5,0.0,0.0
417,6,0.0,0.0
417,7,0.0,0.0
417,8,0.0,0.0
417,37,150.0,139.34
417,38,0.0,0.0
418,1,0.0,0.0
418,3,0.0,0.0
418,5,0.0,0.0
418,6,0.0,0.0
418,7,0.0,0.0
418,8,0.0,0.0
418,37,84.85,131.57
418,38,0.0,0.0
419,1,0.0,0.0
419,3,0.0,0.0
419,5,0.0,0.0
419,6,0.0,0.0
419,7,0.0,0.0
419,8,0.0,0.0
419,37,161.55,138.43
419,38,30.0,6.0
420,1,0.0,0.0
420,3,0.0,0.0
420,5,0.0,0.0
420,6,0.0,0.0
420,7,0.0,0.0
420,8,0.0,0.0
420,37,134.16,138.43
420,38,0.0,6.0
421,1,0.0,0.0
421,3,0.0,0.0
421,5,0.0,0.0
421,6,0.0,0.0
421,7,0.0,0.0
421,8,0.0,0.0
421,37,108.17,127.75
421,38,0.0,6.0
422,1,0.0,0.0
422,3,0.0,0.0
422,5,0.0,0.0
422,6,0.0,0.0
422,7,0.0,0.0
422,8,0.0,0.0
422,37,134.16,124.58
422,38,0.0,6.0
423,1,0.0,0.0
423,3,0.0,0.0
423,5,0.0,0.0
423,6,0.0,0.0
423,7,0.0,0.0
423,8,0.0,0.0
423,37,108.17,129.24
423,38,0.0,6.0
424,1,0.0,0.0
424,3,0.0,0.0
424,5,0.0,0.0
424,6,0.0,0.0
424,7,0.0,0.0
424,8,0.0,0.0
424,37,134.16,123.77
424,38,30.0,6.0
425,1,0.0,0.0
425,3,0.0,0.0
425,5,0.0,0.0
425,6,0.0,0.0
425,7,0.0,0.0
425,8,0.0,0.0
425,37,108.17,118.57
425,38,0.0,6.0
426,1,0.0,0.0
426,3,0.0,0.0
426,5,0.0,0.0
426,6,0.0,0.0
426,7,0.0,0.0
426,8,0.0,0.0
426,37,134.16,123.77
426,38,0.0,6.0
427,1,0.0,0.0
427,3,0.0,0.0
427,5,0.0,0.0
427,6,0.0,0.0
427,7,0.0,0.0
427,8,0.0,0.0
427,37,108.17,118.57
427,38,0.0,6.0
428,1,0.0,0.0
428,3,0.0,0.0
428,5,0.0,0.0
428,6,0.0,0.0
428,7,0.0,0.0
428,8,0.0,0.0
428,37,108.17,118.57
428,38,0.0,6.0
429,1,0.0,0.0
429,3,0.0,0.0
429,5,0.0,0.0
429,6,0.0,0.0
429,7,0.0,0.0
429,8,0.0,0.0
429,37,94.87,110.71
429,38,0.0,0.0
430,1,0.0,0.0
430,3,0.0,0.0
430,5,0.0,0.0
430,6,0.0,0.0
430,7,0.0,0.0
430,8,0.0,0.0
430,37,150.0,119.07
430,38,0.0,0.0
431,1,0.0,0.0
431,3,0.0,0.0
431,5,0.0,0.0
431,6,0.0,0.0
431,7,30.0,6.0
431,8,0.0,0.0
431,37,94.87,111.21
431,38,30.0,6.0
432,1,0.0,0.0
432,3,0.0,0.0
432,5,0.0,0.0
432,6,0.0,0.0
432,7,30.0,12.0
432,8,0.0,0.0
432,37,127.28,115.04
432,38,0.0,6.0
433,1,0.0,0.0
433,3,0.0,0.0
433,5,0.0,0.0
433,6,0.0,0.0
433,7,0.0,12.0
433,8,0.0,0.0
433,37,123.69,118.14
433,38,30.0,12.0
434,1,0.0,0.0
434,3,0.0,0.0
434,5,0.0,0.0
434,6,0.0,0.0
434,7,0.0,12.0
434,8,0.0,0.0
434,37,108.17,120.8
434,38,42.43,20.49
435,1,0.0,0.0
435,3,0.0,0.0
435,5,0.0,0.0
435,6,0.0,0.0
435,7,0.0,12.0
435,8,0.0,0.0
435,37,94.87,109.78
435,38,0.0,20.49
436,1,0.0,0.0
436,3,0.0,0.0
436,5,0.0,0.0
436,6,0.0,0.0
436,7,0.0,6.0
436,8,0.0,0.0
436,37,108.17,112.43
436,38,30.0,20.49
437,1,0.0,0.0
437,3,0.0,0.0
437,5,0.0,0.0
437,6,0.0,0.0
437,7,0.0,0.0
437,8,0.0,0.0
437,37,108.17,108.61
437,38,0.0,20.49
438,1,0.0,0.0
438,3,0.0,0.0
438,5,0.0,0.0
438,6,0.0,0.0
438,7,42.43,8.49
438,8,0.0,0.0
438,37,108.17,105.51
438,38,0.0,14.49
439,1,0.0,0.0
439,3,0.0,0.0
439,5,0.0,0.0
439,6,0.0,0.0
439,7,0.0,8.49
439,8,0.0,0.0
439,37,108.17,105.51
439,38,0.0,6.0
440,1,0.0,0.0
440,3,0.0,0.0
440,5,0.0,0.0
440,6,0.0,0.0
440,7,0.0,8.49
440,8,0.0,0.0
440,37,108.17,108.17
440,38,0.0,6.0
441,1,0.0,0.0
441,3,0.0,0.0
441,5,0.0,0.0
441,6,0.0,0.0
441,7,0.0,8.49
441,8,0.0,0.0
441,37,94.87,105.51
441,38,0.0,0.0
442,1,0.0,0.0
442,3,0.0,0.0
442,5,0.0,0.0
442,6,0.0,0.0
442,7,0.0,8.49
442,8,0.0,0.0
442,37,108.17,105.51
442,38,30.0,6.0
443,1,0.0,0.0
443,3,0.0,0.0
443,5,0.0,0.0
443,6,0.0,0.0
443,7,0.0,0.0
443,8,0.0,0.0
443,37,84.85,100.84
443,38,0.0,6.0
444,1,0.0,0.0
444,3,0.0,0.0
444,5,0.0,0.0
444,6,0.0,0.0
444,7,30.0,6.0
444,8,0.0,0.0
444,37,94.87,98.18
444,38,0.0,6.0
445,1,0.0,0.0
445,3,0.0,0.0
445,5,0.0,0.0
445,6,0.0,0.0
445,8,0.0,0.0
445,37,108.17,98.18
446,1,0.0,0.0
446,3,0.0,0.0
446,5,0.0,0.0
446,6,0.0,0.0
446,8,0.0,0.0
446,37,108.17,100.84
447,1,0.0,0.0
447,3,0.0,0.0
447,5,0.0,0.0
447,6,0.0,0.0
447,8,0.0,0.0
447,37,94.87,98.18
448,1,0.0,0.0
448,3,0.0,0.0
448,5,0.0,0.0
448,6,0.0,0.0
448,8,0.0,0.0
448,37,84.85,98.18
449,1,0.0,0.0
449,3,0.0,0.0
449,5,0.0,0.0
449,6,0.0,0.0
449,8,0.0,0.0
449,37,123.69,103.95
450,1,0.0,0.0
450,3,0.0,0.0
450,5,0.0,0.0
450,6,0.0,0.0
450,8,0.0,0.0
450,37,84.85,99.29
451,1,0.0,0.0
451,3,0.0,0.0
451,5,0.0,0.0
451,6,0.0,0.0
451,8,0.0,0.0
451,37,108.17,99.29
452,1,0.0,0.0
452,3,0.0,0.0
452,5,0.0,0.0
452,6,0.0,0.0
452,8,0.0,0.0
452,37,94.87,99.29
453,1,0.0,0.0
453,3,0.0,0.0
453,5,0.0,0.0
453,6,0.0,0.0
453,8,0.0,0.0
453,37,84.85,99.29
454,1,0.0,0.0
454,3,0.0,0.0
454,5,0.0,0.0
454,6,0.0,0.0
454,8,0.0,0.0
454,37,108.17,96.18
455,1,0.0,0.0
455,3,0.0,0.0
455,5,0.0,0.0
455,6,0.0,0.0
455,8,0.0,0.0
455,37,94.87,98.18
456,1,0.0,0.0
456,3,0.0,0.0
456,5,0.0,0.0
456,6,0.0,0.0
456,8,0.0,0.0
456,37,84.85,93.52
457,1,0.0,0.0
457,3,0.0,0.0
457,5,0.0,0.0
457,6,0.0,0.0
457,8,0.0,0.0
457,37,67.08,87.96
458,1,0.0,0.0
458,3,0.0,0.0
458,5,0.0,0.0
458,6,0.0,0.0
458,8,0.0,0.0
458,37,67.08,84.41
459,1,0.0,0.0
459,3,0.0,0.0
459,5,0.0,0.0
459,6,0.0,0.0
459,8,0.0,0.0
459,37,60.0,74.78
460,1,0.0,0.0
460,3,0.0,0.0
460,5,0.0,0.0
460,6,0.0,0.0
460,8,0.0,0.0
460,37,67.08,69.22
461,1,0.0,0.0
461,3,0.0,0.0
461,5,0.0,0.0
461,6,0.0,0.0
461,8,0.0,0.0
461,37,42.43,60.73
462,1,0.0,0.0
462,3,0.0,0.0
462,5,0.0,0.0
462,6,0.0,0.0
462,8,0.0,0.0
462,37,67.08,60.73
463,1,0.0,0.0
463,3,0.0,0.0
463,5,0.0,0.0
463,6,0.0,0.0
463,8,0.0,0.0
463,37,67.08,60.73
464,1,0.0,0.0
464,3,0.0,0.0
464,5,0.0,0.0
464,6,0.0,0.0
464,8,0.0,0.0
464,37,60.0,60.73
465,1,0.0,0.0
465,3,0.0,0.0
465,5,0.0,0.0
465,6,0.0,0.0
465,8,0.0,0.0
465,37,67.08,60.73
466,1,0.0,0.0
466,3,0.0,0.0
466,5,0.0,0.0
466,6,0.0,0.0
466,8,0.0,0.0
466,37,42.43,60.73
467,1,0.0,0.0
467,3,0.0,0.0
467,5,0.0,0.0
467,6,0.0,0.0
467,8,0.0,0.0
467,37,67.08,60.73
468,1,0.0,0.0
468,3,0.0,0.0
468,5,0.0,0.0
468,6,0.0,0.0
468,8,0.0,0.0
468,37,60.0,59.32
469,1,0.0,0.0
469,3,0.0,0.0
469,5,0.0,0.0
469,6,0.0,0.0
469,8,0.0,0.0
469,37,42.43,55.8
470,1,0.0,0.0
470,3,0.0,0.0
470,5,0.0,0.0
470,6,0.0,0.0
470,8,0.0,0.0
470,37,67.08,55.8
471,1,0.0,0.0
471,3,0.0,0.0
471,5,0.0,0.0
471,6,0.0,0.0
471,8,0.0,0.0
471,37,67.08,60.73
472,1,0.0,0.0
472,3,0.0,0.0
472,5,0.0,0.0
472,6,0.0,0.0
472,8,0.0,0.0
472,37,30.0,53.32
473,1,0.0,0.0
473,3,0.0,0.0
473,5,0.0,0.0
473,6,0.0,0.0
473,8,0.0,0.0
473,37,67.08,54.73
474,1,0.0,0.0
474,3,0.0,0.0
474,5,0.0,0.0
474,6,0.0,0.0
474,8,0.0,0.0
474,37,42.43,54.73
474,39,0.0,0.0
475,1,0.0,0.0
475,3,0.0,0.0
475,5,0.0,0.0
475,6,0.0,0.0
475,8,0.0,0.0
475,37,60.0,53.32
475,39,0.0,0.0
476,1,0.0,0.0
476,3,0.0,0.0
476,5,0.0,0.0
476,6,0.0,0.0
476,8,0.0,0.0
476,37,42.43,48.39
476,39,0.0,0.0
477,1,0.0,0.0
477,3,0.0,0.0
477,5,0.0,0.0
477,6,0.0,0.0
477,8,0.0,0.0
477,37,67.08,55.8
477,39,0.0,0.0
478,1,0.0,0.0
478,3,0.0,0.0
478,5,0.0,0.0
478,6,0.0,0.0
478,8,0.0,0.0
478,37,42.43,50.87
478,39,0.0,0.0
479,1,0.0,0.0
479,3,0.0,0.0
479,5,0.0,0.0
479,6,0.0,0.0
479,8,0.0,0.0
479,37,42.43,50.87
479,39,0.0,0.0
480,1,30.0,6.0
480,3,0.0,0.0
480,5,0.0,0.0
480,6,0.0,0.0
480,8,0.0,0.0
480,37,42.43,47.36
480,39,0.0,0.0
481,1,0.0,6.0
481,3,0.0,0.0
481,5,0.0,0.0
481,6,0.0,0.0
481,8,0.0,0.0
481,37,60.0,50.87
481,39,0.0,0.0
482,1,0.0,6.0
482,3,0.0,0.0
482,5,0.0,0.0
482,6,0.0,0.0
482,8,0.0,0.0
482,37,30.0,43.46
482,39,0.0,0.0
483,1,0.0,6.0
483,3,0.0,0.0
483,5,0.0,0.0
483,6,0.0,0.0
483,8,0.0,0.0
483,37,84.85,51.94
483,39,0.0,0.0
484,1,0.0,6.0
484,3,0.0,0.0
484,5,0.0,0.0
484,6,0.0,0.0
484,8,0.0,0.0
484,37,30.0,49.46
484,39,0.0,0.0
485,1,0.0,0.0
485,3,0.0,0.0
485,5,0.0,0.0
485,6,0.0,0.0
485,8,0.0,0.0
485,37,30.0,46.97
485,39,0.0,0.0
486,1,0.0,0.0
486,3,0.0,0.0
486,5,0.0,0.0
486,6,0.0,0.0
486,8,0.0,0.0
486,37,84.85,51.94
486,39,0.0,0.0
487,1,0.0,0.0
487,3,0.0,0.0
487,5,0.0,0.0
487,6,0.0,0.0
487,8,0.0,0.0
487,37,30.0,51.94
487,39,0.0,0.0
488,1,0.0,0.0
488,3,0.0,0.0
488,5,0.0,0.0
488,6,0.0,0.0
488,8,0.0,0.0
488,37,30.0,40.97
488,39,0.0,0.0
489,1,0.0,0.0
489,3,0.0,0.0
489,5,0.0,0.0
489,6,0.0,0.0
489,8,0.0,0.0
489,37,42.43,43.46
489,39,0.0,0.0
490,1,0.0,0.0
490,3,0.0,0.0
490,5,0.0,0.0
490,6,0.0,0.0
490,8,0.0,0.0
490,37,67.08,50.87
490,39,0.0,0.0
491,1,0.0,0.0
491,3,0.0,0.0
491,5,0.0,0.0
491,6,0.0,0.0
491,8,0.0,0.0
491,37,30.0,39.9
491,39,0.0,0.0
492,1,0.0,0.0
492,3,0.0,0.0
492,5,0.0,0.0
492,6,0.0,0.0
492,8,0.0,0.0
492,37,42.43,42.39
492,39,0.0,0.0
492,40,0.0,0.0
493,1,0.0,0.0
493,3,0.0,0.0
493,5,0.0,0.0
493,6,0.0,0.0
493,8,0.0,0.0
493,37,42.43,44.87
493,39,0.0,0.0
493,40,0.0,0.0
494,1,0.0,0.0
494,3,0.0,0.0
494,5,0.0,0.0
494,6,0.0,0.0
494,8,0.0,0.0
494,37,30.0,42.39
494,39,0.0,0.0
494,40,0.0,0.0
495,1,0.0,0.0
495,3,0.0,0.0
495,5,0.0,0.0
495,6,0.0,0.0
495,8,0.0,0.0
495,37,30.0,34.97
495,39,0.0,0.0
495,40,0.0,0.0
496,1,0.0,0.0
496,3,0.0,0.0
496,5,0.0,0.0
496,6,0.0,0.0
496,8,0.0,0.0
496,37,42.43,37.46
496,39,0.0,0.0
496,40,0.0,0.0
497,1,0.0,0.0
497,3,0.0,0.0
497,5,0.0,0.0
497,6,0.0,0.0
497,8,0.0,0.0
497,37,42.43,37.46
497,39,0.0,0.0
497,40,0.0,0.0
498,1,0.0,0.0
498,3,0.0,0.0
498,5,0.0,0.0
498,6,0.0,0.0
498,8,0.0,0.0
498,37,30.0,34.97
498,39,0.0,0.0
498,40,0.0,0.0
499,1,0.0,0.0
499,3,0.0,0.0
499,5,0.0,0.0
499,6,0.0,0.0
499,8,0.0,0.0
499,37,42.43,37.46
499,39,0.0,0.0
499,40,0.0,0.0
500,1,0.0,0.0
500,3,0.0,0.0
500,5,0.0,0.0
500,6,0.0,0.0
500,8,0.0,0.0
500,37,30.0,37.46
500,39,0.0,0.0
500,40,0.0,0.0
501,1,0.0,0.0
501,3,0.0,0.0
501,5,0.0,0.0
501,6,0.0,0.0
501,8,0.0,0.0
501,37,42.43,37.46
501,39,0.0,0.0
501,40,0.0,0.0
502,1,0.0,0.0
502,3,0.0,0.0
502,5,0.0,0.0
502,6,0.0,0.0
502,8,0.0,0.0
502,37,30.0,34.97
502,39,0.0,0.0
503,1,0.0,0.0
503,3,0.0,0.0
503,5,0.0,0.0
503,6,0.0,0.0
503,8,0.0,0.0
503,37,30.0,34.97
503,39,0.0,0.0
504,1,0.0,0.0
504,3,0.0,0.0
504,5,0.0,0.0
504,6,0.0,0.0
504,8,0.0,0.0
504,37,42.43,34.97
504,39,0.0,0.0
505,1,0.0,0.0
505,3,0.0,0.0
505,5,0.0,0.0
505,6,0.0,0.0
505,8,0.0,0.0
505,37,42.43,37.46
505,39,0.0,0.0
506,1,0.0,0.0
506,3,0.0,0.0
506,5,0.0,0.0
506,6,0.0,0.0
506,8,0.0,0.0
506,37,30.0,34.97
506,39,0.0,0.0
507,1,0.0,0.0
507,3,0.0,0.0
507,5,0.0,0.0
507,6,0.0,0.0
507,8,0.0,0.0
507,37,30.0,34.97
507,39,0.0,0.0
508,1,0.0,0.0
508,3,0.0,0.0
508,5,0.0,0.0
508,6,0.0,0.0
508,8,0.0,0.0
508,37,67.08,42.39
508,39,0.0,0.0
509,1,0.0,0.0
509,3,0.0,0.0
509,5,0.0,0.0
509,6,0.0,0.0
509,8,0.0,0.0
509,37,0.0,33.9
509,39,0.0,0.0
510,1,0.0,0.0
510,3,0.0,0.0
510,5,0.0,0.0
510,6,0.0,0.0
510,8,0.0,0.0
510,37,30.0,31.42
510,39,0.0,0.0
511,1,0.0,0.0
511,3,0.0,0.0
511,5,0.0,0.0
511,6,0.0,0.0
511,8,0.0,0.0
511,37,67.08,38.83
511,39,0.0,0.0
512,1,0.0,0.0
512,3,0.0,0.0
512,5,0.0,0.0
512,6,0.0,0.0
512,8,0.0,0.0
512,37,42.43,41.32
512,39,0.0,0.0
513,1,0.0,0.0
513,3,0.0,0.0
513,5,0.0,0.0
513,6,0.0,0.0
513,8,0.0,0.0
513,37,0.0,27.9
513,39,0.0,0.0
514,1,0.0,0.0
514,3,0.0,0.0
514,5,0.0,0.0
514,6,0.0,0.0
514,8,0.0,0.0
514,37,30.0,33.9
514,39,0.0,0.0
515,1,0.0,0.0
515,3,0.0,0.0
515,5,0.0,0.0
515,6,0.0,0.0
515,8,0.0,0.0
515,37,60.0,39.9
515,39,0.0,0.0
516,1,0.0,0.0
516,3,0.0,0.0
516,5,0.0,0.0
516,6,0.0,0.0
516,8,0.0,0.0
516,37,0.0,26.49
516,39,0.0,0.0
517,1,0.0,0.0
517,3,0.0,0.0
517,5,0.0,0.0
